MovieID,rating_count,avg_rating
926,24,4.229166666666667
307,24,3.8958333333333335
2108,24,3.4791666666666665
3087,24,3.1666666666666665
3098,24,3.6458333333333335
1357,24,4.0
1711,24,3.1041666666666665
2046,24,3.2083333333333335
2371,24,3.0833333333333335
4489,24,3.4583333333333335
87869,24,3.4375
5110,24,3.6041666666666665
230,24,3.3958333333333335
2687,24,3.4583333333333335
1385,24,2.8541666666666665
1883,24,3.2708333333333335
6350,24,4.0625
2410,24,2.7291666666666665
2369,24,2.6666666666666665
1449,24,3.875
531,24,3.25
56775,24,3.0416666666666665
3704,24,3.2708333333333335
7173,24,3.0416666666666665
1037,24,2.7708333333333335
5507,24,2.7708333333333335
7454,24,2.7083333333333335
515,24,3.6041666666666665
6593,24,3.2083333333333335
1212,24,4.229166666666667
81847,24,3.9166666666666665
2528,24,3.2291666666666665
5103,24,3.4375
1031,24,3.4791666666666665
2471,24,2.4791666666666665
3037,24,4.145833333333333
49286,24,3.2083333333333335
2993,24,3.4791666666666665
66934,24,3.9166666666666665
215,24,4.041666666666667
1438,24,2.625
86880,24,3.2291666666666665
1125,24,3.6875
1945,24,4.1875
3979,24,2.5
