MovieID,rating_count,avg_rating
2136,14,2.4642857142857144
3441,14,3.4285714285714284
232,14,3.892857142857143
6385,14,3.75
56145,14,3.4285714285714284
534,14,3.607142857142857
47200,14,3.4285714285714284
4144,14,4.214285714285714
3615,14,3.107142857142857
71057,14,3.642857142857143
51412,14,2.8214285714285716
6440,14,4.035714285714286
4887,14,2.75
4974,14,2.5714285714285716
951,14,4.392857142857143
48043,14,3.5
3999,14,2.607142857142857
3248,14,1.8928571428571428
99007,14,3.5
609,14,3.5714285714285716
2463,14,3.3214285714285716
100,14,2.7857142857142856
122924,14,3.0714285714285716
49651,14,3.3214285714285716
103228,14,3.607142857142857
7439,14,3.5
96737,14,3.7142857142857144
26776,14,3.892857142857143
218,14,3.4285714285714284
3980,14,3.392857142857143
1769,14,2.9285714285714284
905,14,4.321428571428571
492,14,3.75
4378,14,3.7142857142857144
164,14,3.3214285714285716
84374,14,2.9285714285714284
290,14,4.035714285714286
257,14,3.5
6709,14,3.2142857142857144
46965,14,2.642857142857143
2297,14,3.642857142857143
2060,14,3.0714285714285716
69644,14,2.607142857142857
4041,14,3.642857142857143
2422,14,1.75
1344,14,3.9642857142857144
45666,14,2.4642857142857144
135143,14,3.6785714285714284
111360,14,2.8214285714285716
1955,14,3.892857142857143
102123,14,3.2142857142857144
53894,14,3.7142857142857144
6595,14,3.3214285714285716
8366,14,3.892857142857143
281,14,3.7857142857142856
81,14,3.107142857142857
52328,14,3.642857142857143
65230,14,3.142857142857143
4017,14,3.5357142857142856
4558,14,2.4642857142857144
2912,14,3.892857142857143
159,14,2.892857142857143
5066,14,3.5
3016,14,3.0714285714285716
58047,14,3.4285714285714284
6296,14,3.75
2995,14,2.4285714285714284
47518,14,2.9285714285714284
3440,14,2.0714285714285716
71530,14,3.0357142857142856
3543,14,3.75
152077,14,3.6785714285714284
51086,14,2.9285714285714284
60397,14,2.9642857142857144
1284,14,4.142857142857143
2966,14,3.9285714285714284
45431,14,3.4285714285714284
6755,14,3.3214285714285716
2950,14,2.4642857142857144
90405,14,3.392857142857143
5878,14,4.035714285714286
2857,14,3.2857142857142856
5026,14,3.8214285714285716
8985,14,2.857142857142857
8861,14,2.9285714285714284
98961,14,4.107142857142857
7367,14,2.5714285714285716
2901,14,2.892857142857143
1619,14,3.4285714285714284
3198,14,3.9285714285714284
542,14,2.7857142857142856
2117,14,3.7142857142857144
1251,14,4.071428571428571
2367,14,2.7142857142857144
