MovieID,rating_count,avg_rating
3826,39,2.2948717948717947
1953,39,3.871794871794872
2951,39,3.9358974358974357
1673,39,4.076923076923077
2580,39,3.9615384615384617
61323,39,3.4871794871794872
3300,39,3.5641025641025643
59615,39,2.8333333333333335
2094,39,3.2564102564102564
4148,39,2.9358974358974357
6188,39,3.5128205128205128
2723,39,3.08974358974359
7451,39,3.7564102564102564
3039,39,3.730769230769231
1408,39,3.8333333333333335
3174,39,3.4871794871794872
40819,39,3.7564102564102564
53996,39,3.3461538461538463
8528,39,3.551282051282051
3082,39,3.3333333333333335
8949,39,3.7435897435897436
58998,39,3.769230769230769
2908,39,3.551282051282051
1129,39,3.448717948717949
2761,39,4.051282051282051
1274,39,3.7435897435897436
6936,39,3.6923076923076925
27773,39,4.089743589743589
2248,39,3.923076923076923
2746,39,3.3333333333333335
29,38,4.0131578947368425
8950,38,3.986842105263158
44665,38,3.8552631578947367
3702,38,3.486842105263158
31,38,3.1842105263157894
51540,38,3.710526315789474
2018,38,3.3684210526315788
8972,38,3.263157894736842
8533,38,3.5657894736842106
79091,38,3.6842105263157894
2770,38,2.960526315789474
2289,38,3.9473684210526314
277,38,3.223684210526316
112552,38,4.0394736842105265
3362,38,3.9342105263157894
2124,38,3.289473684210526
91542,38,3.763157894736842
315,38,3.0789473684210527
7090,38,3.9210526315789473
2420,38,3.5657894736842106
