MovieID,rating_count,avg_rating
39183,34,3.5588235294117645
6708,34,3.7205882352941178
524,34,3.485294117647059
327,34,2.823529411764706
2140,34,3.5441176470588234
64969,34,3.6176470588235294
1663,34,3.7941176470588234
1261,34,4.044117647058823
3882,34,2.6911764705882355
1172,34,4.161764705882353
54259,34,3.6029411764705883
1947,34,3.6029411764705883
60,34,3.235294117647059
4641,34,3.5
45720,34,3.5588235294117645
44555,34,4.117647058823529
4344,34,3.1029411764705883
6287,34,3.0588235294117645
86332,34,3.514705882352941
64839,34,3.735294117647059
69481,34,4.0588235294117645
8807,34,3.4558823529411766
85414,34,3.6029411764705883
3698,34,3.2205882352941178
5254,34,3.2058823529411766
362,34,3.5294117647058822
969,34,3.9705882352941178
1287,34,3.9411764705882355
4734,34,3.161764705882353
