MovieID,rating_count,avg_rating
53000,21,3.5952380952380953
383,21,3.0952380952380953
2720,21,2.0952380952380953
2139,21,3.4761904761904763
2989,21,3.5476190476190474
379,21,2.5
8910,21,3.4523809523809526
2013,21,3.0952380952380953
3354,21,2.6904761904761907
1965,21,3.380952380952381
2375,21,2.9285714285714284
372,21,2.761904761904762
41997,21,3.8095238095238093
7325,21,3.2857142857142856
7444,21,3.1904761904761907
107406,21,3.4285714285714284
4247,21,2.380952380952381
3536,21,3.4523809523809526
2376,21,3.2142857142857144
207,21,3.4285714285714284
1175,21,3.8333333333333335
3984,21,3.5
104211,21,3.738095238095238
106072,21,3.3095238095238093
830,21,3.0714285714285716
247,21,3.9285714285714284
2405,21,2.8095238095238093
519,21,2.4047619047619047
5225,21,3.9523809523809526
53121,21,3.0238095238095237
2125,21,3.619047619047619
84954,21,3.1666666666666665
3697,21,2.9047619047619047
105504,21,4.0476190476190474
37386,21,2.761904761904762
72378,21,2.619047619047619
55269,21,3.4285714285714284
546,21,2.0
371,21,3.3095238095238093
6979,21,3.3095238095238093
79592,21,3.261904761904762
95441,21,3.2857142857142856
1049,21,3.4761904761904763
88810,21,3.8333333333333335
2067,21,4.142857142857143
2137,21,3.5476190476190474
3298,21,3.7142857142857144
86833,21,3.761904761904762
3070,21,3.5476190476190474
2010,21,3.857142857142857
62434,21,3.5238095238095237
87306,21,3.5952380952380953
262,21,3.9047619047619047
34437,21,3.4761904761904763
1091,21,2.5476190476190474
707,21,2.880952380952381
