MovieID,rating_count,avg_rating
100553,2,4.5
102684,2,3.75
2069,2,4.25
5925,2,2.0
1572,2,3.0
119655,2,2.25
103819,2,2.25
7743,2,3.5
5023,2,4.0
50800,2,2.5
3368,2,3.25
5181,2,4.5
8832,2,3.25
161922,2,3.25
870,2,1.0
7056,2,4.25
7208,2,3.75
70862,2,3.75
90343,2,2.75
6143,2,3.0
164200,2,4.0
7054,2,3.5
58876,2,3.25
4276,2,2.5
5297,2,2.5
6732,2,3.75
26413,2,3.25
27032,2,3.5
56336,2,3.0
6464,2,2.0
1897,2,3.5
1695,2,4.0
5134,2,3.0
3898,2,2.5
7093,2,3.75
1987,2,2.5
89190,2,1.75
44399,2,1.25
6217,2,3.0
4782,2,2.5
5543,2,2.25
76060,2,3.5
91842,2,3.0
4672,2,2.75
3241,2,4.5
129397,2,2.75
4690,2,3.25
132424,2,1.75
3641,2,4.0
3454,2,2.25
49013,2,2.75
30846,2,3.5
5170,2,2.5
141749,2,3.75
52579,2,3.25
6612,2,4.25
635,2,3.0
92439,2,3.0
66744,2,4.0
48678,2,2.75
5096,2,1.25
89939,2,3.75
88699,2,3.5
4403,2,3.0
3581,2,3.5
113252,2,4.25
44929,2,4.25
388,2,3.0
58655,2,3.5
50851,2,4.5
50954,2,1.0
4580,2,0.5
1793,2,4.0
1624,2,1.75
279,2,3.0
685,2,4.0
184791,2,3.25
180497,2,4.25
49793,2,3.75
142115,2,4.75
166946,2,4.25
8743,2,3.0
1112,2,4.5
2272,2,2.75
90469,2,3.5
118572,2,3.5
7352,2,4.0
27555,2,3.75
6280,2,2.25
7175,2,2.25
1910,2,2.0
3660,2,2.0
7841,2,3.75
3546,2,4.5
703,2,2.0
4977,2,3.5
2201,2,3.5
7584,2,4.0
1623,2,2.25
4626,2,3.5
6851,2,2.75
50792,2,2.25
34148,2,3.0
5682,2,3.25
136305,2,1.0
7889,2,3.75
117109,2,3.0
2784,2,3.25
3078,2,4.0
4355,2,2.0
5984,2,3.5
6116,2,2.5
42191,2,3.75
48883,2,3.25
5735,2,1.75
6376,2,3.5
6140,2,2.25
3662,2,3.0
59429,2,2.75
64997,2,3.0
8235,2,4.0
8974,2,3.0
40870,2,3.5
48161,2,3.0
95475,2,4.0
132800,2,3.0
3597,2,2.0
6023,2,3.5
4478,2,3.5
106330,2,2.0
55620,2,3.25
141830,2,3.25
32892,2,2.75
99437,2,4.0
8600,2,3.75
6405,2,3.25
4484,2,3.75
51705,2,4.25
58972,2,3.0
5062,2,3.5
3794,2,2.5
5226,2,2.25
3580,2,3.5
44020,2,2.75
4166,2,2.5
1642,2,1.75
425,2,3.75
5637,2,4.5
3833,2,1.5
389,2,4.5
670,2,4.75
4147,2,4.0
4200,2,3.25
4593,2,2.25
6313,2,2.5
95147,2,3.25
2669,2,3.5
57183,2,4.5
60408,2,4.5
47124,2,3.25
4985,2,1.5
352,2,2.5
81910,2,4.0
87194,2,3.5
42730,2,3.75
8718,2,3.5
84942,2,3.75
30745,2,4.75
91079,2,2.5
68194,2,4.25
6517,2,2.25
69604,2,3.0
2185,2,4.0
187031,2,3.25
93805,2,3.75
2749,2,4.0
695,2,4.0
3447,2,4.0
31694,2,3.25
39801,2,2.75
98623,2,3.0
56379,2,3.0
72405,2,2.25
48518,2,2.5
94405,2,3.5
63808,2,2.75
3577,2,2.0
27441,2,3.25
3391,2,2.5
26444,2,4.0
5346,2,1.75
2323,2,4.25
40412,2,4.75
4863,2,3.25
109576,2,2.0
4565,2,2.5
4224,2,2.75
61465,2,3.25
4080,2,3.25
184,2,3.5
808,2,3.5
3402,2,4.0
2630,2,3.5
47404,2,4.25
6124,2,2.75
1941,2,3.5
917,2,3.5
4429,2,4.5
7192,2,3.0
8482,2,2.0
101765,2,4.25
3879,2,2.0
2903,2,2.5
48638,2,3.5
166568,2,4.5
5538,2,1.5
1696,2,3.5
2977,2,3.0
7222,2,3.25
3929,2,2.5
117545,2,3.75
100810,2,3.0
92694,2,4.25
99910,2,3.25
183,2,3.5
101415,2,1.5
1428,2,3.0
8677,2,1.25
25856,2,3.25
8290,2,0.75
6945,2,4.25
5136,2,2.5
26542,2,3.0
1906,2,2.5
3747,2,3.5
2350,2,3.5
8142,2,4.25
76173,2,3.75
26564,2,3.5
94896,2,3.5
26510,2,2.25
86628,2,4.0
54276,2,3.25
3773,2,2.0
90471,2,3.0
6159,2,4.25
5890,2,4.5
81819,2,4.25
97172,2,2.5
6568,2,3.25
99,2,5.0
4217,2,4.25
92048,2,3.25
104457,2,3.75
7079,2,3.5
8492,2,3.25
8035,2,2.0
568,2,3.5
6203,2,1.5
4608,2,2.25
5443,2,1.5
8724,2,4.25
71131,2,4.5
7212,2,4.25
4466,2,2.5
165969,2,4.0
3446,2,2.75
7087,2,4.0
102378,2,2.75
5282,2,3.25
7333,2,4.25
43932,2,1.75
173197,2,4.25
5880,2,1.75
3003,2,4.5
8574,2,1.5
75395,2,3.25
4699,2,2.75
1770,2,2.5
6812,2,2.25
67534,2,2.75
54734,2,2.5
5619,2,4.0
3849,2,4.0
38388,2,4.25
214,2,4.0
26184,2,3.5
5256,2,2.75
4390,2,3.5
36850,2,3.75
3823,2,4.0
179,2,1.5
173925,2,4.25
165103,2,3.75
4714,2,2.0
6889,2,3.0
6577,2,3.5
7315,2,2.0
2521,2,3.5
408,2,3.0
37545,2,3.25
