MovieID,rating_count,avg_rating
2161,43,3.5813953488372094
2605,43,2.988372093023256
2407,43,3.2674418604651163
4310,43,2.9651162790697674
3624,43,3.1511627906976742
1263,43,3.8255813953488373
76251,43,3.6511627906976742
2278,43,3.5232558139534884
134853,43,3.813953488372093
852,43,3.1744186046511627
1262,43,4.127906976744186
8984,43,3.2906976744186047
1597,43,2.941860465116279
497,43,3.813953488372093
3275,43,4.22093023255814
1376,43,3.4767441860465116
2455,43,3.383720930232558
47610,43,3.7790697674418605
252,43,3.453488372093023
3363,43,3.8488372093023258
60684,43,3.988372093023256
87232,43,3.7906976744186047
3448,43,3.802325581395349
1876,43,3.0697674418604652
3210,42,3.4761904761904763
1372,42,3.3452380952380953
2915,42,3.4404761904761907
59369,42,3.619047619047619
91658,42,3.488095238095238
1562,42,2.2142857142857144
441,42,3.9285714285714284
1375,42,3.261904761904762
785,42,3.369047619047619
1909,42,3.4404761904761907
1022,42,3.488095238095238
3868,42,3.4047619047619047
3301,42,3.5238095238095237
1967,42,3.8214285714285716
261,42,3.880952380952381
69757,42,3.6666666666666665
2724,42,2.8333333333333335
1042,42,3.2738095238095237
1088,42,3.369047619047619
431,42,3.738095238095238
81591,42,3.630952380952381
1094,42,3.4404761904761907
355,42,2.357142857142857
2273,42,3.261904761904762
