MovieID,rating_count,avg_rating
691,3,3.3333333333333335
26082,3,4.5
120478,3,4.333333333333333
50802,3,3.0
74698,3,2.1666666666666665
7650,3,2.0
179817,3,3.8333333333333335
5523,3,2.3333333333333335
26686,3,1.5
3015,3,3.6666666666666665
944,3,4.0
6558,3,2.3333333333333335
27563,3,4.333333333333333
5613,3,3.8333333333333335
2696,3,4.333333333333333
7301,3,3.5
49280,3,3.8333333333333335
87234,3,4.166666666666667
4127,3,1.6666666666666667
6850,3,2.3333333333333335
77364,3,3.0
59141,3,4.666666666666667
6348,3,1.6666666666666667
747,3,3.3333333333333335
8183,3,3.1666666666666665
3179,3,3.3333333333333335
2495,3,4.0
4736,3,2.6666666666666665
2477,3,3.3333333333333335
3299,3,2.6666666666666665
7015,3,3.1666666666666665
26629,3,2.0
54,3,2.3333333333333335
136018,3,2.5
50804,3,3.5
3819,3,4.0
4789,3,4.333333333333333
1686,3,3.6666666666666665
1936,3,4.0
5497,3,3.5
1791,3,2.3333333333333335
2988,3,4.0
3145,3,3.1666666666666665
5965,3,4.166666666666667
6300,3,4.5
114074,3,3.3333333333333335
2931,3,4.166666666666667
38095,3,4.166666666666667
2363,3,2.1666666666666665
1236,3,4.333333333333333
49284,3,2.6666666666666665
521,3,3.1666666666666665
1601,3,2.3333333333333335
60333,3,4.5
151315,3,2.0
3884,3,1.5
58425,3,4.166666666666667
5076,3,2.5
8906,3,2.6666666666666665
5475,3,3.8333333333333335
1856,3,4.0
8815,3,2.5
109895,3,2.0
6869,3,3.8333333333333335
4765,3,4.333333333333333
62394,3,2.1666666666666665
7072,3,3.5
1497,3,4.0
44759,3,2.1666666666666665
63436,3,3.1666666666666665
3406,3,3.0
91628,3,2.0
4862,3,1.6666666666666667
70946,3,3.5
424,3,1.8333333333333333
116977,3,2.3333333333333335
80590,3,3.1666666666666665
4476,3,2.3333333333333335
4531,3,2.6666666666666665
1526,3,1.0
25850,3,3.0
27728,3,2.1666666666666665
129937,3,2.1666666666666665
3325,3,2.1666666666666665
2633,3,3.3333333333333335
4195,3,3.8333333333333335
113,3,3.3333333333333335
2026,3,2.0
2943,3,4.166666666666667
4024,3,2.1666666666666665
6319,3,2.1666666666666665
45208,3,2.0
85788,3,2.6666666666666665
30,3,3.0
5471,3,1.8333333333333333
4130,3,1.8333333333333333
4131,3,1.8333333333333333
4117,3,4.333333333333333
103883,3,4.0
151455,3,2.8333333333333335
3733,3,3.8333333333333335
142536,3,2.0
5820,3,3.5
3559,3,3.6666666666666665
131714,3,3.0
1836,3,4.5
4278,3,4.166666666666667
146,3,3.3333333333333335
72720,3,3.8333333333333335
3395,3,3.0
2385,3,2.3333333333333335
6219,3,3.0
70641,3,2.8333333333333335
7080,3,4.0
1938,3,4.0
46572,3,3.5
61348,3,0.8333333333333334
110297,3,3.3333333333333335
3544,3,2.3333333333333335
80139,3,4.166666666666667
4289,3,2.8333333333333335
64032,3,2.8333333333333335
2708,3,4.0
6327,3,3.5
2816,3,1.6666666666666667
96616,3,2.5
