MovieID,rating_count,avg_rating
125,12,3.5833333333333335
34520,12,2.0833333333333335
8370,12,3.9583333333333335
1956,12,4.0
154,12,3.875
30816,12,3.1666666666666665
70293,12,2.9583333333333335
179819,12,3.125
2739,12,3.9166666666666665
98243,12,3.7916666666666665
1459,12,2.6666666666666665
3429,12,4.25
1277,12,4.125
6753,12,3.5
2247,12,3.0
2532,12,2.7916666666666665
663,12,3.2916666666666665
1013,12,3.2083333333333335
1457,12,3.0833333333333335
2596,12,3.7916666666666665
44761,12,3.875
1416,12,3.4166666666666665
5135,12,3.8333333333333335
188,12,3.4583333333333335
111743,12,2.9583333333333335
119141,12,3.4583333333333335
3618,12,3.5416666666666665
421,12,3.2083333333333335
2731,12,4.0
5267,12,3.2916666666666665
27801,12,4.0
54999,12,3.4583333333333335
2798,12,1.5833333333333333
3274,12,3.375
2360,12,4.458333333333333
493,12,3.6666666666666665
999,12,3.0416666666666665
1772,12,2.7083333333333335
45081,12,2.9583333333333335
3997,12,1.8333333333333333
842,12,2.5416666666666665
80219,12,3.25
99112,12,3.4166666666666665
1916,12,3.4166666666666665
798,12,2.7083333333333335
537,12,3.1666666666666665
2952,12,3.5416666666666665
5577,12,3.6666666666666665
44972,12,2.25
71745,12,2.6666666666666665
4121,12,3.125
51077,12,2.25
52604,12,3.6666666666666665
6552,12,3.625
44974,12,3.5
135536,12,2.9166666666666665
2867,12,3.5833333333333335
36708,12,3.7083333333333335
233,12,3.5
2672,12,2.9583333333333335
144,12,3.3333333333333335
90746,12,3.5
7151,12,3.375
2713,12,2.6666666666666665
4029,12,3.875
3270,12,2.7916666666666665
54881,12,3.9166666666666665
366,12,2.9166666666666665
49649,12,2.3333333333333335
3564,12,1.625
5505,12,3.2083333333333335
1672,12,3.375
952,12,3.625
427,12,2.5416666666666665
1081,12,3.5416666666666665
111113,12,3.2916666666666665
3812,12,3.4583333333333335
490,12,3.0
3088,12,3.8333333333333335
405,12,2.4166666666666665
2565,12,4.166666666666667
80906,12,4.291666666666667
538,12,3.5833333333333335
3244,12,3.7083333333333335
1848,12,3.0416666666666665
2476,12,3.75
2583,12,3.875
59501,12,3.5416666666666665
2662,12,3.1666666666666665
6867,12,3.5833333333333335
2379,12,2.4583333333333335
934,12,3.25
4876,12,2.4583333333333335
7162,12,3.2916666666666665
7569,12,3.8333333333333335
3998,12,3.0416666666666665
8373,12,2.25
72737,12,3.75
89470,12,3.7083333333333335
900,12,3.7083333333333335
70183,12,3.6666666666666665
2404,12,1.9166666666666667
445,12,3.0
810,12,2.25
4153,12,2.4166666666666665
8781,12,3.0416666666666665
3203,12,3.1666666666666665
3260,12,4.0
1885,12,3.125
41571,12,3.5833333333333335
1178,12,4.541666666666667
1991,12,2.7083333333333335
2312,12,3.8333333333333335
85510,12,3.125
1970,12,2.9166666666666665
187593,12,3.875
332,12,2.8333333333333335
4005,12,3.2916666666666665
