MovieID,rating_count,avg_rating
1957,13,4.038461538461538
15,13,3.0
177765,13,3.5384615384615383
986,13,3.5384615384615383
1518,13,3.3461538461538463
1620,13,3.1153846153846154
6857,13,3.769230769230769
43928,13,1.9230769230769231
1135,13,3.1153846153846154
73,13,3.4615384615384617
2090,13,3.1923076923076925
8907,13,2.3461538461538463
5072,13,3.9615384615384617
3316,13,2.4615384615384617
1124,13,3.6538461538461537
6993,13,3.769230769230769
174055,13,3.423076923076923
39446,13,2.8076923076923075
4020,13,2.923076923076923
2454,13,3.3846153846153846
3981,13,2.3461538461538463
7318,13,2.6153846153846154
3551,13,3.4615384615384617
892,13,3.5384615384615383
33836,13,2.269230769230769
3044,13,3.769230769230769
1833,13,3.0
3307,13,3.8461538461538463
3852,13,3.3846153846153846
115210,13,3.769230769230769
58295,13,3.6153846153846154
2779,13,3.269230769230769
2803,13,2.923076923076923
3213,13,4.115384615384615
76175,13,2.3076923076923075
45728,13,3.8846153846153846
2334,13,2.8076923076923075
53993,13,2.5384615384615383
2325,13,3.1153846153846154
26,13,3.5
2802,13,3.0384615384615383
1064,13,3.1538461538461537
6944,13,3.5
1799,13,3.423076923076923
45950,13,3.576923076923077
2719,13,2.1153846153846154
3699,13,3.1538461538461537
2459,13,3.269230769230769
37384,13,3.269230769230769
55052,13,3.5384615384615383
1023,13,3.6153846153846154
4967,13,4.1923076923076925
4677,13,3.0384615384615383
111364,13,2.6153846153846154
5065,13,3.076923076923077
280,13,4.076923076923077
143355,13,3.3076923076923075
1301,13,3.8076923076923075
507,13,3.3846153846153846
7156,13,4.3076923076923075
2728,13,3.576923076923077
6550,13,2.9615384615384617
2143,13,3.076923076923077
176,13,4.3076923076923075
1603,13,2.4615384615384617
3701,13,3.1153846153846154
36517,13,3.4615384615384617
4008,13,3.5384615384615383
157296,13,3.576923076923077
3654,13,3.769230769230769
4214,13,2.8846153846153846
59022,13,3.3076923076923075
62999,13,3.6923076923076925
122912,13,4.0
140110,13,3.6538461538461537
2664,13,3.769230769230769
78105,13,2.8846153846153846
4679,13,2.8846153846153846
3030,13,4.230769230769231
3219,13,3.1923076923076925
3439,13,2.6923076923076925
56587,13,3.230769230769231
4033,13,3.923076923076923
47629,13,3.730769230769231
1726,13,2.6923076923076925
2474,13,3.5
1211,13,3.8846153846153846
3483,13,3.1153846153846154
4467,13,3.769230769230769
3461,13,3.0384615384615383
7265,13,3.730769230769231
911,13,3.8076923076923075
77455,13,4.038461538461538
6331,13,3.923076923076923
4254,13,2.1923076923076925
45880,13,3.1923076923076925
417,13,3.6923076923076925
2065,13,3.730769230769231
4040,13,2.3461538461538463
996,13,2.5
7482,13,4.038461538461538
62849,13,3.769230769230769
3477,13,3.3846153846153846
1537,13,3.8076923076923075
8640,13,2.9615384615384617
