MovieID,rating_count,avg_rating
3526,15,3.7
3836,15,4.133333333333334
714,15,3.966666666666667
76077,15,3.3
112175,15,3.7666666666666666
86911,15,3.2666666666666666
2702,15,3.4
3978,15,3.066666666666667
2447,15,3.2666666666666666
6003,15,3.6
3060,15,3.8666666666666667
2126,15,2.7666666666666666
3507,15,4.066666666666666
84772,15,3.2
97306,15,3.466666666666667
1488,15,2.8333333333333335
1260,15,3.7333333333333334
104374,15,3.933333333333333
1030,15,2.7666666666666666
2123,15,2.7
2118,15,3.7333333333333334
3243,15,2.4
3113,15,2.7
502,15,2.3666666666666667
1959,15,3.6666666666666665
1845,15,3.966666666666667
2794,15,2.6333333333333333
46,15,3.066666666666667
3355,15,3.2
535,15,3.2666666666666666
839,15,2.8333333333333335
147,15,3.466666666666667
1515,15,2.1
52975,15,3.5
114662,15,3.8
3159,15,3.8333333333333335
3246,15,4.166666666666667
3917,15,3.3666666666666667
41,15,3.7
2004,15,3.3333333333333335
2688,15,2.933333333333333
2116,15,3.1333333333333333
412,15,3.5
5025,15,2.6333333333333333
2468,15,2.5
7347,15,3.3
8638,15,3.7
3398,15,3.3333333333333335
168250,15,3.6333333333333333
2533,15,3.0
135887,15,3.1666666666666665
67734,15,3.3333333333333335
3156,15,2.8
3258,15,2.8666666666666667
86,15,3.966666666666667
1057,15,3.466666666666667
3668,15,3.6666666666666665
2606,15,2.566666666666667
79293,15,2.966666666666667
1217,15,4.433333333333334
5541,15,3.1333333333333333
1754,15,3.5
5992,15,3.7
1281,15,4.133333333333334
20,15,2.5
1895,15,3.3333333333333335
1095,15,3.6666666666666665
3686,15,2.933333333333333
135569,15,3.466666666666667
1327,15,2.6333333333333333
158238,15,3.8333333333333335
59900,15,2.8666666666666667
1103,15,4.1
3591,15,2.7333333333333334
76,15,3.4
112623,15,3.433333333333333
7317,15,3.1333333333333333
2059,15,3.0
