MovieID,rating_count,avg_rating
27317,6,3.75
1361,6,4.083333333333333
136598,6,3.4166666666666665
69306,6,3.1666666666666665
3266,6,4.5
82854,6,1.8333333333333333
6820,6,4.0
5048,6,2.3333333333333335
140711,6,2.6666666666666665
3993,6,3.0
179401,6,3.6666666666666665
6212,6,1.9166666666666667
64030,6,2.6666666666666665
108156,6,3.1666666666666665
851,6,2.8333333333333335
4205,6,3.1666666666666665
2436,6,4.25
155,6,2.4166666666666665
886,6,2.6666666666666665
4564,6,2.8333333333333335
132,6,2.8333333333333335
80860,6,3.0
4546,6,3.9166666666666665
48520,6,2.8333333333333335
7101,6,3.0
938,6,3.25
48142,6,3.25
4215,6,2.0833333333333335
8614,6,3.0
3550,6,3.6666666666666665
3494,6,4.0
8908,6,3.6666666666666665
162606,6,3.0
459,6,2.25
3090,6,4.166666666666667
85780,6,3.5833333333333335
1931,6,4.166666666666667
46974,6,2.6666666666666665
1365,6,3.5833333333333335
3889,6,2.25
117895,6,1.8333333333333333
160980,6,3.1666666666666665
50685,6,3.8333333333333335
95207,6,2.75
250,6,2.5
166534,6,3.3333333333333335
51939,6,3.0833333333333335
3927,6,2.6666666666666665
64231,6,3.0
3063,6,2.1666666666666665
1821,6,2.6666666666666665
1977,6,2.5833333333333335
47640,6,3.5
5421,6,3.5
2504,6,3.1666666666666665
5941,6,2.9166666666666665
2282,6,3.4166666666666665
3770,6,2.6666666666666665
8493,6,3.0833333333333335
1334,6,3.0
556,6,3.3333333333333335
45440,6,3.3333333333333335
75985,6,3.5
171,6,3.8333333333333335
4748,6,2.0833333333333335
3181,6,3.9166666666666665
160563,6,3.0833333333333335
7460,6,3.5833333333333335
1004,6,3.0
2036,6,2.25
45221,6,2.5833333333333335
91976,6,2.9166666666666665
2676,6,3.1666666666666665
162350,6,3.5833333333333335
1191,6,3.5
44397,6,3.0833333333333335
2306,6,2.5833333333333335
6591,6,4.333333333333333
1593,6,2.8333333333333335
7379,6,3.5
1454,6,3.75
7319,6,2.0833333333333335
6536,6,3.6666666666666665
116799,6,3.6666666666666665
1082,6,3.5833333333333335
7376,6,3.0
34332,6,2.9166666666666665
2099,6,3.4166666666666665
56801,6,2.5833333333333335
45726,6,2.1666666666666665
108945,6,2.3333333333333335
6461,6,3.8333333333333335
43560,6,3.1666666666666665
3955,6,1.5833333333333333
90522,6,3.0
62113,6,2.8333333333333335
2357,6,4.416666666666667
122898,6,2.5
5792,6,3.6666666666666665
61,6,3.75
73268,6,3.4166666666666665
5479,6,3.5
71520,6,2.3333333333333335
1809,6,4.0
4158,6,2.0833333333333335
1995,6,1.6666666666666667
3511,6,2.25
66297,6,3.5
1964,6,4.083333333333333
548,6,2.75
96728,6,3.9166666666666665
3987,6,2.4166666666666665
75805,6,2.75
6338,6,2.3333333333333335
130634,6,2.75
4815,6,2.9166666666666665
71579,6,3.8333333333333335
2092,6,2.4166666666666665
81156,6,3.9166666666666665
2971,6,4.083333333333333
69069,6,3.5833333333333335
948,6,3.9166666666666665
135137,6,2.5833333333333335
37720,6,2.9166666666666665
7327,6,3.75
5339,6,3.9166666666666665
501,6,3.6666666666666665
162578,6,4.0
4498,6,3.0
3788,6,3.6666666666666665
86293,6,3.0
2940,6,4.0
6062,6,3.0833333333333335
7235,6,3.4166666666666665
88812,6,2.6666666666666665
55872,6,3.5
2787,6,2.4166666666666665
108928,6,2.6666666666666665
2976,6,3.4166666666666665
49932,6,3.6666666666666665
3469,6,4.083333333333333
2956,6,3.1666666666666665
110771,6,2.9166666666666665
1875,6,3.9166666666666665
354,6,3.3333333333333335
429,6,2.0
347,6,3.5
95543,6,2.9166666666666665
4616,6,3.5
8968,6,3.5833333333333335
85881,6,3.75
3915,6,3.6666666666666665
103339,6,2.9166666666666665
103372,6,3.4166666666666665
1190,6,3.1666666666666665
3032,6,3.6666666666666665
91128,6,3.5833333333333335
2579,6,3.8333333333333335
3177,6,3.25
77866,6,3.1666666666666665
936,6,4.0
4754,6,3.9166666666666665
2315,6,2.1666666666666665
44193,6,3.75
1683,6,4.416666666666667
3079,6,3.0833333333333335
44788,6,3.5
2497,6,2.9166666666666665
136562,6,3.75
3925,6,3.9166666666666665
4203,6,3.1666666666666665
127198,6,3.5833333333333335
5452,6,1.5833333333333333
27741,6,3.8333333333333335
2748,6,1.8333333333333333
3766,6,2.0833333333333335
58103,6,3.4166666666666665
4452,6,2.6666666666666665
3238,6,1.5833333333333333
2506,6,3.3333333333333335
2261,6,3.0
40581,6,2.9166666666666665
2151,6,3.75
3519,6,2.9166666666666665
51834,6,2.9166666666666665
1018,6,2.4166666666666665
7624,6,2.75
31427,6,2.3333333333333335
6974,6,3.0
1177,6,4.0
414,6,2.3333333333333335
612,6,2.5
627,6,3.3333333333333335
5585,6,2.0833333333333335
89087,6,2.5
119155,6,3.5
44004,6,3.25
949,6,3.9166666666666665
82852,6,1.8333333333333333
2574,6,2.0
78893,6,1.9166666666666667
4248,6,1.75
122890,6,3.4166666666666665
79185,6,3.4166666666666665
142448,6,3.0833333333333335
3799,6,1.5833333333333333
126548,6,3.25
213,6,3.8333333333333335
1594,6,4.083333333333333
2553,6,3.0833333333333335
7757,6,3.5
1126,6,2.8333333333333335
8254,6,4.25
3835,6,2.1666666666666665
45732,6,1.5833333333333333
217,6,2.3333333333333335
833,6,2.0
4102,6,3.5
3392,6,2.3333333333333335
87192,6,3.5
27772,6,2.5833333333333335
3841,6,2.8333333333333335
2418,6,2.75
79242,6,2.9166666666666665
3041,6,2.0833333333333335
64034,6,3.4166666666666665
2184,6,3.4166666666666665
444,6,2.3333333333333335
346,6,3.5
8207,6,4.083333333333333
