MovieID,rating_count,avg_rating
2088,18,2.5
2110,18,3.3055555555555554
2530,18,2.7777777777777777
56171,18,3.111111111111111
103341,18,3.4166666666666665
5291,18,3.9444444444444446
91535,18,3.138888888888889
428,18,3.7222222222222223
8865,18,2.638888888888889
58803,18,3.75
3468,18,4.333333333333333
3452,18,3.0833333333333335
5152,18,3.3333333333333335
34072,18,3.5555555555555554
928,18,4.166666666666667
2841,18,3.5277777777777777
118696,18,3.4166666666666665
68791,18,3.25
94777,18,3.2777777777777777
57640,18,3.8055555555555554
6620,18,3.8333333333333335
4621,18,2.388888888888889
176371,18,3.8055555555555554
5151,18,3.0
4639,18,2.5833333333333335
115569,18,4.166666666666667
3639,18,3.5833333333333335
6796,18,3.7222222222222223
194,18,3.6666666666666665
90866,18,3.75
533,18,2.888888888888889
6565,18,3.6944444444444446
1237,18,4.222222222222222
2467,18,3.75
3508,18,4.25
5463,18,2.7222222222222223
1209,18,4.305555555555555
2413,18,3.388888888888889
128360,18,3.75
540,18,2.6666666666666665
72226,18,4.083333333333333
108190,18,3.0
2141,18,3.1666666666666665
516,18,3.0555555555555554
3267,18,3.5555555555555554
83134,18,3.9166666666666665
4728,18,3.0555555555555554
514,18,3.4166666666666665
5015,18,3.3055555555555554
955,18,3.861111111111111
1359,18,2.861111111111111
81562,18,3.8333333333333335
63859,18,3.388888888888889
58025,18,3.0
2338,18,2.0555555555555554
47997,18,3.7222222222222223
3635,18,3.4444444444444446
1687,18,3.2222222222222223
954,18,4.083333333333333
249,18,3.7222222222222223
14,18,3.8333333333333335
2527,18,3.4166666666666665
3479,18,3.3333333333333335
3173,18,3.0
138036,18,3.4722222222222223
2973,18,3.9166666666666665
2505,18,2.9444444444444446
1920,18,2.8333333333333335
