MovieID,rating_count,avg_rating
7,54,3.185185185185185
2572,54,3.5277777777777777
106782,54,3.9166666666666665
4018,54,3.138888888888889
168,54,3.0833333333333335
59784,54,3.4444444444444446
122904,54,3.8333333333333335
91500,54,3.435185185185185
784,54,2.8055555555555554
4816,54,3.509259259259259
2406,54,3.4537037037037037
3489,53,3.358490566037736
2701,53,2.207547169811321
2699,53,2.811320754716981
1282,53,3.7830188679245285
3911,53,3.688679245283019
2947,53,3.839622641509434
49530,53,3.7641509433962264
2712,53,3.4622641509433962
71535,53,3.8773584905660377
1997,53,3.80188679245283
673,53,2.707547169811321
76093,53,3.943396226415094
485,53,2.9339622641509435
172,53,2.6792452830188678
2078,53,3.830188679245283
3,52,3.2596153846153846
45499,52,3.355769230769231
109374,52,3.7788461538461537
1639,52,3.576923076923077
3160,52,3.7115384615384617
1466,52,3.7403846153846154
225,52,3.5384615384615383
6870,52,3.7115384615384617
30707,52,3.8461538461538463
52973,52,3.6538461538461537
3552,52,3.826923076923077
4776,51,3.7941176470588234
1215,51,4.03921568627451
2100,51,3.1176470588235294
1645,51,3.411764705882353
4239,51,3.8137254901960786
4848,51,3.843137254901961
145,51,3.2450980392156863
910,50,4.01
88125,50,3.91
5010,50,3.81
8464,50,3.51
2105,50,3.34
96079,50,3.81
8361,50,3.05
34405,50,3.94
34048,50,3.15
116797,50,4.02
3785,50,2.92
333,50,3.78
2424,50,3.12
33166,50,3.89
