MovieID,rating_count,avg_rating
3959,8,3.625
6731,8,3.625
2162,8,2.5
3200,8,4.25
80693,8,3.1875
613,8,3.1875
1425,8,3.0
544,8,2.4375
4719,8,2.625
6264,8,2.375
79224,8,2.5
2392,8,1.9375
448,8,3.625
7256,8,4.0
940,8,4.0
4437,8,3.9375
99813,8,3.875
39381,8,3.5625
98491,8,4.375
433,8,2.75
2443,8,3.375
2799,8,1.3125
710,8,2.5625
2155,8,3.625
4132,8,2.625
56339,8,3.875
3466,8,3.0
2759,8,3.5
163645,8,3.9375
3727,8,4.3125
2889,8,3.75
782,8,3.0
5553,8,3.0
27731,8,3.75
7161,8,1.9375
8,8,2.875
63062,8,3.4375
160080,8,3.125
54736,8,3.8125
102686,8,3.375
2014,8,2.625
5582,8,2.6875
1707,8,1.875
176101,8,3.0625
3512,8,3.5625
2752,8,2.8125
4587,8,2.25
3649,8,2.6875
3272,8,3.4375
3054,8,2.3125
7155,8,2.625
161582,8,3.5625
71838,8,3.0625
37382,8,2.875
146656,8,3.75
4508,8,3.5
7255,8,2.8125
93270,8,2.0625
43871,8,2.75
5323,8,1.1875
804,8,3.25
68659,8,2.875
43,8,3.1875
62081,8,3.0625
2048,8,3.5625
58299,8,3.4375
4941,8,3.1875
140174,8,3.5625
7570,8,3.3125
111617,8,3.8125
2322,8,3.0625
55280,8,3.5625
1232,8,3.625
180031,8,3.6875
3549,8,3.9375
2935,8,4.0
4133,8,2.5625
667,8,2.8125
3693,8,2.125
55908,8,4.1875
95875,8,3.1875
4037,8,3.8125
89753,8,3.8125
5040,8,3.125
2668,8,2.9375
8937,8,3.5625
3208,8,2.1875
92420,8,3.375
2473,8,2.5625
558,8,2.9375
3566,8,2.875
1858,8,2.5625
131013,8,3.125
30894,8,2.5
55261,8,2.5
932,8,3.9375
1414,8,3.0
3061,8,3.625
4899,8,2.1875
2613,8,2.875
177,8,2.75
1346,8,2.8125
52952,8,4.0
6166,8,1.8125
3896,8,3.125
2870,8,3.3125
1924,8,3.1875
6707,8,2.875
2269,8,3.0
2348,8,3.4375
4349,8,3.75
5420,8,2.875
177593,8,4.75
1939,8,4.0625
50912,8,2.9375
5055,8,2.8125
46322,8,3.125
1966,8,3.625
2022,8,3.6875
1461,8,2.3125
3152,8,4.5
90647,8,3.5625
3498,8,4.0
2344,8,3.25
41573,8,2.875
67408,8,3.25
3943,8,2.9375
4914,8,3.9375
78574,8,3.4375
7366,8,2.9375
7169,8,3.9375
1889,8,3.75
3204,8,3.6875
82,8,3.875
92,8,2.625
27788,8,3.0
51080,8,3.5625
68205,8,2.9375
482,8,3.625
5882,8,3.5625
27803,8,4.0
57274,8,4.0625
4062,8,3.375
2259,8,3.1875
360,8,2.6875
416,8,2.5
6303,8,3.625
2457,8,3.5625
4090,8,3.5625
7034,8,3.8125
2919,8,3.8125
1005,8,2.1875
5524,8,2.6875
6187,8,3.8125
2560,8,3.0
2861,8,3.375
105213,8,3.125
86298,8,3.125
55995,8,2.5625
5009,8,3.0
32019,8,2.4375
79008,8,4.0
2445,8,2.6875
407,8,3.4375
4359,8,3.375
1132,8,4.0625
50442,8,3.125
3201,8,4.5
2401,8,3.8125
32598,8,2.9375
6774,8,3.6875
1011,8,2.9375
3706,8,3.0
31420,8,3.1875
7573,8,3.125
8645,8,3.9375
289,8,3.5625
8973,8,3.75
70336,8,2.625
1701,8,3.875
71282,8,3.6875
4477,8,1.9375
143859,8,2.8125
56788,8,3.375
60766,8,3.6875
2458,8,2.75
2033,8,3.75
1806,8,2.3125
3675,8,4.1875
149406,8,3.375
3950,8,3.5625
161131,8,3.625
6006,8,2.75
2568,8,3.1875
101362,8,2.875
8966,8,3.125
7063,8,4.0
6266,8,3.0625
1658,8,3.0625
36525,8,2.6875
143385,8,3.4375
7802,8,3.9375
5478,8,2.75
7076,8,3.875
3385,8,2.8125
2130,8,3.6875
3614,8,2.9375
2551,8,3.6875
13,8,3.125
4155,8,3.3125
4010,8,2.9375
107141,8,3.6875
44694,8,3.8125
1279,8,4.125
32296,8,2.25
74,8,4.0
5900,8,2.5625
4857,8,3.8125
99117,8,3.125
7007,8,3.5
48997,8,3.25
2171,8,3.3125
5309,8,2.5625
4052,8,3.5625
3705,8,2.3125
4866,8,2.8125
2112,8,3.1875
59421,8,2.75
57,8,3.0625
130520,8,3.25
