MovieID,rating_count,avg_rating
2144,49,3.6020408163265305
5464,49,3.520408163265306
3176,49,3.336734693877551
5,49,3.0714285714285716
45447,49,3.122448979591837
4643,49,2.7448979591836733
5991,49,3.7244897959183674
2641,49,3.020408163265306
661,49,3.4489795918367347
216,49,3.326530612244898
30749,48,3.7916666666666665
1729,48,3.6979166666666665
2019,48,4.1875
745,48,3.8958333333333335
1275,48,3.7291666666666665
2763,48,3.6458333333333335
2694,48,3.1979166666666665
3000,48,3.9583333333333335
8784,48,3.7083333333333335
186,48,2.8229166666666665
1748,48,3.8229166666666665
7458,48,3.4270833333333335
134130,48,4.0
7293,47,3.5531914893617023
1367,47,3.074468085106383
4014,47,3.521276595744681
77561,47,3.5106382978723403
1092,47,3.1914893617021276
1921,47,3.851063829787234
1358,47,3.8404255319148937
1994,47,3.425531914893617
783,47,3.3297872340425534
1320,47,3.148936170212766
122882,47,3.8191489361702127
8529,47,3.3191489361702127
899,47,4.074468085106383
81834,47,3.9893617021276597
2001,47,3.1808510638297873
2539,47,3.095744680851064
5679,47,3.202127659574468
2717,47,3.0
