MovieID,rating_count,avg_rating
48738,20,3.975
4980,20,3.075
1104,20,4.475
96588,20,3.625
63131,20,3.625
419,20,2.675
69,20,3.775
7387,20,3.975
102407,20,3.375
1429,20,3.575
308,20,4.025
737,20,2.65
27660,20,3.7
2253,20,2.375
53464,20,2.575
81229,20,3.5
8969,20,3.025
1616,20,3.025
18,20,3.7
2340,20,3.05
4865,20,3.65
3910,20,3.975
49278,20,3.3
319,20,3.6
1688,20,3.35
56949,20,3.3
1297,20,3.675
1245,20,4.225
6283,20,3.9
1033,20,3.575
4855,20,3.775
7346,20,3.125
69526,20,2.425
31410,20,3.875
4958,20,3.25
55290,20,3.45
2133,20,3.325
4448,20,3.55
6888,20,2.275
106918,20,4.0
2053,20,2.05
4545,20,3.275
930,20,4.25
101864,20,3.3
3986,20,2.8
1015,20,2.95
6873,20,3.175
81564,20,3.6
4623,20,3.575
96821,20,3.825
39292,20,3.775
1588,20,3.075
175,20,3.975
2990,20,3.325
1292,20,3.95
6297,20,3.425
7371,20,4.025
88405,20,3.05
122916,20,4.025
36401,20,2.625
5881,20,3.075
4007,20,3.75
