MovieID,rating_count,avg_rating
3949,96,3.921875
1961,96,3.8072916666666665
6365,96,3.3541666666666665
1784,96,3.6979166666666665
2502,94,4.090425531914893
59315,94,3.824468085106383
4027,94,3.8085106382978724
8368,93,3.913978494623656
4011,93,4.155913978494624
551,93,3.553763440860215
919,92,3.880434782608696
5378,92,3.157608695652174
2396,92,3.777173913043478
2355,92,3.516304347826087
288,92,3.233695652173913
1917,92,3.0543478260869565
8360,92,3.5760869565217392
1259,91,4.0054945054945055
1387,91,4.0054945054945055
2174,91,3.4725274725274726
2797,91,3.71978021978022
1356,91,3.879120879120879
3948,91,3.4175824175824174
1610,90,3.8722222222222222
48780,90,4.0055555555555555
1080,89,3.9269662921348316
21,89,3.49438202247191
2012,88,3.3693181818181817
2324,88,4.1477272727272725
19,88,2.727272727272727
2916,88,3.653409090909091
68157,88,4.136363636363637
2791,87,3.8563218390804597
2011,87,3.5057471264367814
5618,87,4.155172413793103
2617,87,3.1206896551724137
1391,86,3.0930232558139537
141,86,3.494186046511628
1653,86,3.953488372093023
1246,86,3.9593023255813953
1307,85,3.8588235294117648
1393,85,3.5941176470588236
5218,85,3.6882352941176473
410,84,3.1011904761904763
904,84,4.261904761904762
95,84,3.0238095238095237
1220,84,3.8095238095238093
32587,84,3.857142857142857
3897,83,3.8674698795180724
1101,83,3.3012048192771086
1219,83,4.036144578313253
