MovieID,rating_count,avg_rating
2393,33,3.1515151515151514
3988,33,3.0454545454545454
4015,33,2.727272727272727
1918,33,2.8484848484848486
1882,33,1.9545454545454546
6754,33,3.5
5673,33,3.621212121212121
4874,33,3.484848484848485
53322,33,3.484848484848485
610,33,3.5454545454545454
2300,33,3.9696969696969697
1272,33,4.121212121212121
2145,33,3.242424242424242
837,33,3.272727272727273
5388,33,3.303030303030303
61132,33,3.5
3681,33,4.151515151515151
3555,33,3.4242424242424243
8957,33,3.1818181818181817
1244,33,4.106060606060606
342,33,3.272727272727273
2949,33,3.712121212121212
265,33,3.9393939393939394
30825,33,3.106060606060606
637,33,3.0454545454545454
1047,33,3.3181818181818183
3396,33,3.590909090909091
6534,33,2.5606060606060606
88140,32,3.546875
5064,32,3.828125
1911,32,2.609375
102125,32,3.5625
8970,32,3.609375
88129,32,3.765625
53972,32,3.40625
3285,32,3.0625
68237,32,3.96875
1644,32,2.109375
2160,32,4.171875
303,32,2.953125
6281,32,3.140625
4361,32,3.421875
6157,32,2.5
72011,32,3.71875
3257,32,2.859375
2944,32,3.96875
152081,32,3.890625
1912,32,3.859375
8917,32,3.46875
6541,32,2.625
45,32,3.3125
104841,32,3.578125
96610,32,3.640625
