MovieID,rating_count,avg_rating
829,9,2.6666666666666665
1280,9,4.333333333333333
2034,9,2.611111111111111
3249,9,3.111111111111111
2644,9,3.3333333333333335
205,9,3.1666666666666665
3250,9,3.1666666666666665
2531,9,2.7777777777777777
6952,9,3.111111111111111
3983,9,4.166666666666667
6104,9,4.166666666666667
63072,9,3.888888888888889
83613,9,3.0
95720,9,3.0
446,9,3.8333333333333335
1012,9,3.4444444444444446
3814,9,4.222222222222222
87529,9,3.111111111111111
1300,9,4.166666666666667
96110,9,3.4444444444444446
3095,9,4.111111111111111
2389,9,1.8888888888888888
4989,9,2.9444444444444446
2709,9,3.1666666666666665
1010,9,3.0555555555555554
5008,9,4.388888888888889
45730,9,2.8333333333333335
6238,9,2.8333333333333335
3347,9,4.166666666666667
3196,9,3.7222222222222223
2183,9,3.5555555555555554
7981,9,4.333333333333333
4280,9,3.5555555555555554
175303,9,3.3333333333333335
37857,9,3.611111111111111
3444,9,2.9444444444444446
921,9,3.388888888888889
27,9,3.3333333333333335
1238,9,4.055555555555555
71156,9,3.388888888888889
2860,9,2.611111111111111
57528,9,3.2777777777777777
5959,9,3.2777777777777777
7123,9,3.4444444444444446
2148,9,3.0555555555555554
6214,9,3.888888888888889
1734,9,4.055555555555555
2745,9,3.5
517,9,3.2777777777777777
2843,9,3.9444444444444446
2747,9,3.0
3877,9,2.2222222222222223
678,9,3.8333333333333335
97923,9,3.5
2374,9,3.1666666666666665
2373,9,2.2777777777777777
931,9,3.8333333333333335
46948,9,3.111111111111111
5247,9,2.7222222222222223
3022,9,4.0
93,9,2.8333333333333335
4427,9,3.6666666666666665
688,9,2.3333333333333335
69640,9,3.0555555555555554
33437,9,3.4444444444444446
7132,9,4.111111111111111
36535,9,3.7777777777777777
2726,9,4.055555555555555
2806,9,2.3333333333333335
62336,9,4.277777777777778
53123,9,3.9444444444444446
2236,9,3.0
4678,9,3.4444444444444446
95105,9,3.388888888888889
133419,9,3.4444444444444446
62956,9,3.4444444444444446
6890,9,3.5555555555555554
4732,9,1.8888888888888888
437,9,2.1666666666666665
5146,9,3.111111111111111
3918,9,3.2777777777777777
1268,9,3.611111111111111
42002,9,3.388888888888889
8866,9,3.111111111111111
1914,9,3.388888888888889
1390,9,2.6666666666666665
5955,9,3.5555555555555554
35957,9,3.388888888888889
3505,9,3.7222222222222223
47122,9,2.7222222222222223
6765,9,3.2777777777777777
8666,9,1.3333333333333333
52885,9,3.7777777777777777
4880,9,3.888888888888889
3071,9,3.5
4553,9,3.7222222222222223
39444,9,3.388888888888889
7158,9,3.7777777777777777
358,9,2.6666666666666665
67197,9,2.8333333333333335
49396,9,3.4444444444444446
305,9,2.8333333333333335
7669,9,3.5555555555555554
5401,9,1.8333333333333333
5139,9,3.2777777777777777
3265,9,4.0
93838,9,4.333333333333333
8132,9,4.333333333333333
87485,9,2.888888888888889
4047,9,3.6666666666666665
4936,9,3.3333333333333335
1862,9,1.9444444444444444
37731,9,3.7222222222222223
4519,9,3.3333333333333335
64620,9,3.9444444444444446
1009,9,3.0555555555555554
3991,9,2.7777777777777777
101142,9,3.7777777777777777
2941,9,3.7777777777777777
61248,9,3.2222222222222223
2015,9,3.388888888888889
164909,9,3.388888888888889
2262,9,3.0
6617,9,3.9444444444444446
3844,9,3.3333333333333335
38886,9,3.4444444444444446
6615,9,2.3333333333333335
312,9,1.4444444444444444
2320,9,3.0
6299,9,3.5
86345,9,4.055555555555555
3515,9,3.611111111111111
50601,9,2.7777777777777777
33646,9,3.111111111111111
160438,9,2.7222222222222223
5093,9,2.7777777777777777
3754,9,2.2222222222222223
5293,9,3.3333333333333335
2408,9,2.3333333333333335
2558,9,2.3333333333333335
2372,9,2.2222222222222223
171763,9,4.333333333333333
112171,9,3.2777777777777777
43679,9,2.8333333333333335
66,9,2.5
5540,9,3.611111111111111
5784,9,2.5
7285,9,3.611111111111111
89804,9,3.2222222222222223
111921,9,3.388888888888889
26614,9,3.388888888888889
5047,9,3.2222222222222223
4387,9,3.7777777777777777
809,9,2.3333333333333335
43936,9,3.0
3155,9,3.6666666666666665
674,9,3.1666666666666665
5363,9,2.5
3040,9,3.2222222222222223
55267,9,3.388888888888889
120799,9,2.5
72407,9,2.6666666666666665
2027,9,1.8333333333333333
3685,9,3.7777777777777777
74946,9,3.2222222222222223
74795,9,3.5
2456,9,2.2777777777777777
2524,9,3.2222222222222223
861,9,3.8333333333333335
135861,9,2.7777777777777777
8507,9,3.1666666666666665
8643,9,3.2777777777777777
